student_id,class_id
s_202328969,113202B
s_202328970,113103A
s_202328971,113103A
s_202328972,111102C
s_202328974,111102B
s_202328975,112103A
s_202328976,111201C
s_202328977,112202C
s_202328978,111202B
s_202328979,111101B
s_202328980,111203C
s_202328981,111102A
s_202328982,112103C
s_202328983,111103C
s_202328985,113102A
s_202328987,113203C
s_202328988,112202A
s_202328989,112202A
s_202328990,112102B
s_202328991,111102B
s_202328992,111201A
s_202328993,113102A
s_202328994,111102A
s_202328995,112102A
s_202328996,112103A
s_202328997,113102A
s_202328998,112102C
s_202329000,113201C
s_202329001,111101A
s_202329002,112101C
s_202329003,112201C
s_202329004,112103A
s_202329005,113202C
s_202329006,112101A
s_202329007,113102C
s_202329008,113203A
s_202329009,113103C
s_202329010,113203A
s_202329011,113102A
s_202329012,112203A
s_202329013,112202C
s_202329014,112103C
s_202329015,113101A
s_202329016,111103A
s_202329017,112203C
s_202329018,111103C
s_202329020,113103A
s_202329021,113203A
s_202329022,112201B
s_202329023,112203A
s_202329024,111103A
s_202329026,111103A
s_202329028,112103C
s_202329029,112101A
s_202329030,113201C
s_202329031,113101B
s_202329032,113102A
s_202329033,113103C
s_202329034,112201A
s_202329035,112102A
s_202329036,111103A
s_202329037,113101A
s_202329038,111103A
s_202329039,113203C
s_202329041,111101B
s_202329042,112103C
s_202329043,113201A
s_202329045,111202A
s_202329046,111102A
s_202329047,113103C
s_202329048,112202C
s_202329049,113102A
s_202329050,111201A
s_202329051,112202C
s_202329052,111202C
s_202329053,113201C
s_202329054,111203A
s_202329055,112102C
s_202329056,113201C
s_202329057,111102A
s_202329058,112101C
s_202329059,113202B
s_202329060,113201C
s_202329061,113102A
s_202329062,111103A
s_202329063,111102A
s_202329064,111101C
s_202329065,111101B
s_202329066,112102B
s_202329068,111103A
s_202329069,113203C
s_202329070,113201B
s_202329071,112201C
s_202329072,113202A
s_202329073,111102C
s_202329075,113202C
s_202329076,112203A
s_202329078,113201A
s_202329079,111203C
s_202329080,113103A
s_202329081,111201A
s_202329082,113202C
s_202329083,111102A
s_202329084,113102C
s_202329085,112102C
s_202329086,111202B
s_202329087,112101C
s_202329088,112102A
s_202329089,111201B
s_202329090,113103A
s_202329091,113203C
s_202329092,113202C
s_202329093,112103A
s_202329094,111101A
s_202329096,112201A
s_202329097,112101C
s_202329098,113201B
s_202329099,112103C
s_202329100,112201C
s_202329101,113202B
s_202329102,112103C
s_202329105,112101A
s_202329106,113201A
s_202329107,112102A
s_202329108,111103C
s_202329109,111101B
s_202329111,112202C
s_202329112,113202C
s_202329113,112201C
s_202329114,111203C
s_202329115,111202B
s_202329116,113101B
s_202329117,112201C
s_202329118,111102B
s_202329119,113102B
s_202329120,111202A
s_202329121,111201C
s_202329122,111101B
s_202329123,111101C
s_202329124,112103A
s_202329125,113102A
s_202329126,111102A
s_202329128,111203C
s_202329129,111201B
s_202329130,112203C
s_202329131,113203A
s_202329132,111103C
s_202329133,112203A
s_202329134,113101C
s_202329135,113202C
s_202329136,111102B
s_202329137,111203C
s_202329138,113101A
s_202329139,111202A
s_202329140,111101C
s_202329141,112203C
s_202329142,112102B
s_202329143,111201B
s_202329144,111203C
s_202329145,113203A
s_202329146,113103C
s_202329147,113103C
s_202329148,112203C
s_202329149,111202B
s_202329150,113202B
s_202329151,112101A
s_202329152,113202B
s_202329153,113201C
s_202329155,111101A
s_202329156,112102A
s_202329157,111202A
s_202329158,111202B
s_202329159,112202B
s_202329160,112202C
s_202329161,113102A
s_202329162,112103A
s_202329163,111103A
s_202329164,112102B
s_202329165,111101B
s_202329166,112101A
s_202329167,112201C
s_202329168,113201C
s_202329169,111101C
s_202329170,113202B
s_202329171,113103C
s_202329172,112202A
s_202329173,113201B
s_202329174,112102A
s_202329175,113201A
s_202329176,113202C
s_202329177,113101A
s_202329178,113103A
s_202329179,113101B
s_202329180,113101C
s_202329181,112201B
s_202329182,111202A
s_202329183,112102A
s_202329184,113201C
s_202329186,111102B
s_202329188,111101B
s_202329189,113203C
s_202329190,111102B
s_202329191,111102B
s_202329192,113203A
s_202329193,113103A
s_202329194,111101B
s_202329195,113103A
s_202329196,112203C
s_202329197,112102B
s_202329199,113103C
s_202329200,113102B
s_202329201,112102A
s_202329202,113201B
s_202329203,112203C
s_202329204,112103C
s_202329205,111102A
s_202329206,112102A
s_202329207,111202A
s_202329208,112202A
s_202329209,111201B
s_202329210,111202C
s_202329211,112102C
s_202329212,111103C
s_202329213,112203A
s_202329214,113102C
s_202329215,113103A
s_202329216,113103C
s_202329217,113103A
s_202329218,113203A
s_202329219,113202C
s_202329220,112102C
s_202329221,111102C
s_202329222,113101B
s_202329223,112202A
s_202329224,111103A
s_202329225,113103A
s_202329226,112103C
s_202329227,112103C
s_202329228,112101A
s_202329229,113203A
s_202329230,113101C
s_202329233,112203A
s_202329234,112101B
s_202329235,113201C
s_202329236,111101B
s_202329237,113202B
s_202329238,113203C
s_202329239,112203A
s_202329240,111203C
s_202329241,112201B
s_202329242,111203A
s_202329243,112203A
s_202329244,111203C
s_202329245,112102A
s_202329246,112103A
s_202329247,113101B
s_202329248,113203C
s_202329250,111101C
s_202329251,112103A
s_202329253,112103C
s_202329254,113103C
s_202329256,113202C
s_202329257,112203C
s_202329258,112102B
s_202329259,111203A
s_202329261,111202A
s_202329262,113103C
s_202329263,113202B
s_202329264,113103A
s_202329265,111103C
s_202329266,111103C
s_202329267,112101B
s_202329268,113201A
s_202329269,112201B
s_202329270,112102C
s_202329271,113203C
s_202329272,112201C
s_202329273,111202C
s_202329274,113103A
s_202329275,113203C
s_202329276,111103C
s_202329277,113101B
s_202329278,112101A
s_202329279,111102A
s_202329281,111201C
s_202329283,113103C
s_202329284,113202C
s_202329285,113203A
s_202329286,111102A
s_202329287,111202B
s_202329288,111101A
s_202329289,111103A
s_202329290,111102A
s_202329291,111103A
s_202329292,113102B
s_202329293,112203C
s_202329294,112103C
s_202329295,113103A
s_202329296,111103C
s_202329297,111201C
s_202329298,111101C
s_202329299,113102A
s_202329300,111202C
s_202329301,113101A
s_202329302,111203C
s_202329303,112203A
s_202329304,112203C
s_202329306,112202C
s_202329307,111202B
s_202329308,113102B
s_202329309,113201C
s_202329310,111102B
s_202329311,113201A
s_202329312,113103C
s_202329313,113101A
s_202329314,113103C
s_202329315,112101B
s_202329316,111103C
s_202329317,112101B
s_202329319,111103A
s_202329320,113101B
s_202329321,113203C
s_202329322,113102A
s_202329323,111101A
s_202329325,111202C
s_202329327,112201C
s_202329328,111101B
s_202329329,112201B
s_202329330,111203A
s_202329331,111201C
s_202329332,112101C
s_202329333,111202B
s_202329334,113201C
s_202329335,111103A
s_202329336,113101B
s_202329337,111101A
s_202329338,112101A
s_202329339,112202A
s_202329340,112202C
s_202329341,112202C
s_202329342,112102A
s_202329343,112103A
s_202329344,113103A
s_202329345,111102C
s_202329346,112202C
s_202329347,111201C
s_202329348,112103A
s_202329349,112102C
s_202329350,113203C
s_202329352,111102A
s_202329353,111203A
s_202329355,113203A
s_202329357,111102C
s_202329359,113103A
s_202329360,112201A
s_202329361,113201C
s_202329362,111203C
s_202329364,111101B
s_202329366,112201A
s_202329367,113202B
s_202329368,112202A
s_202329369,112202A
s_202329370,113203A
s_202329372,113201B
s_202329373,113201A
s_202329374,112102A
s_202329375,113102A
s_202329376,111201A
s_202329377,112102A
s_202329378,111102A
s_202329379,113201B
s_202329380,111202A
s_202329382,112101C
s_202329383,111101A
s_202329384,111101A
s_202329385,113203C
s_202329387,113103C
s_202329388,112103A
s_202329389,113102B
s_202329390,112102C
s_202329391,112103C
s_202329392,112202B
s_202329393,113203A
s_202329394,112103A
s_202329395,113202C
s_202329396,111202C
s_202329397,113203C
s_202329398,111102B
s_202329399,113103A
s_202329400,111103A
s_202329402,113201B
s_202329403,113201A
s_202329404,111203C
s_202329405,113103C
s_202329406,113201C
s_202329407,111202A
s_202329409,112201B
s_202329410,112102C
s_202329411,113202C
s_202329413,111202C
s_202329414,113101A
s_202329415,112101C
s_202329416,111203A
s_202329417,112101A
s_202329418,111201C
s_202329419,112201B
s_202329420,111202C
s_202329421,113203A
s_202329422,111202B
s_202329423,113103A
s_202329424,113202B
s_202329425,112102C
s_202329426,111102B
s_202329427,111101C
s_202329428,113103A
s_202329429,112103C
s_202329430,113103C
s_202329431,113101C
s_202329432,113102B
s_202329433,113102C
s_202329434,113102B
s_202329436,113202B
s_202329437,113103A
s_202329438,111102B
s_202329439,111203A
s_202329440,113203A
s_202329441,113103A
s_202329442,113101B
s_202329443,112202B
s_202329444,113101C
s_202329445,111203C
s_202329446,113102C
s_202329447,113101C
s_202329448,113102A
s_202329449,111101B
s_202329450,112203C
s_202329451,112102C
s_202329452,111202A
s_202329453,113101C
s_202329454,111201B
s_202329455,113103C
s_202329456,111201B
s_202329457,111202C
s_202329458,111202A
s_202329459,111103A
s_202329460,111203C
s_202329461,113202C
s_202329462,113202C
s_202329463,113102C
s_202329464,111201A
s_202329465,112102B
s_202329466,111202A
s_202329467,111202B
s_202329468,112101C
s_202329469,111102C
s_202329470,113202B
s_202329471,111101B
s_202329472,112203A
s_202329473,111102A
s_202329474,113103A
s_202329475,113102C
s_202329476,113202A
s_202329477,112103C
s_202329478,112203C
s_202329481,111103C
s_202329482,113203A
s_202329483,113103C
s_202329484,113201C
s_202329485,113201B
s_202329486,113102C
s_202329487,111102A
s_202329488,113203C
s_202329490,111101B
s_202329491,112203A
s_202329492,112203A
s_202329493,112102C
s_202329494,113201C
s_202329495,113203C
s_202329496,111101B
s_202329497,112201C
s_202329498,113101A
s_202329499,112103C
s_202329500,113203A
s_202329502,113203A
s_202329503,113203A
s_202329504,111101C
s_202329505,113101C
s_202329507,113103A
s_202329508,113101B
s_202329509,113102B
s_202329510,111103A
s_202329511,111103A
s_202329512,112201A
s_202329513,113202C
s_202329515,112103A
s_202329516,111202B
s_202329517,111102A
s_202329518,113203C
s_202329519,112103C
s_202329520,113103C
s_202329521,113203A
s_202329522,111102B
s_202329524,113101B
s_202329525,111101A
s_202329526,112101B
s_202329527,112101C
s_202329528,112203A
s_202329529,113201A
s_202329530,111103A
s_202329532,111102B
s_202329533,112203C
s_202329534,111202C
s_202329535,112101A
s_202329536,111203C
s_202329537,113103A
s_202329538,112103C
s_202329539,113103A
s_202329540,111103A
s_202329542,113202A
s_202329543,111101A
s_202329544,111103C
s_202329545,113103C
s_202329546,111202B
s_202329547,113203C
s_202329548,112201C
s_202329549,111203C
s_202329550,112102C
s_202329551,111202B
s_202329552,113101A
s_202329553,113101B
s_202329554,113202A
s_202329555,113203A
s_202329556,113203C
s_202329557,111103A
s_202329558,111103C
s_202329559,111202A
s_202329560,112103C
s_202329561,112101B
s_202329563,111102B
s_202329564,112102B
s_202329565,113201B
s_202329566,111201A
s_202329567,111203A
s_202329568,113103A
s_202329569,112102B
s_202329570,113203C
s_202329571,113101C
s_202329572,112201B
s_202329573,113103C
s_202329574,113101B
s_202329575,111103C
s_202329576,113203C
s_202329578,112202C
s_202329579,113101C
s_202329580,111102C
s_202329581,111201B
s_202329582,111101B
s_202329583,113201A
s_202329584,112102C
s_202329585,112103C
s_202329586,112203A
s_202329587,113202C
s_202329589,112101C
s_202329590,111202B
s_202329591,113102C
s_202329592,111103C
s_202329593,112102A
s_202329594,113102A
s_202329596,113103A
s_202329597,111103A
s_202329598,112102A
s_202329599,111201A
s_202329600,113202A
s_202329601,112102B
s_202329602,113202A
s_202329603,113203A
s_202329604,111103A
s_202329605,112102A
s_202329607,112201A
s_202329608,111103A
s_202329609,111101B
s_202329611,112102A
s_202329612,113203C
s_202329613,111201B
s_202329614,111102A
s_202329615,112103A
s_202329616,111201A
s_202329617,111103A
s_202329619,113203A
s_202329620,112201A
s_202329621,112202B
s_202329622,113102B
s_202329623,113201A
s_202329624,111103C
s_202329625,111101A
s_202329626,111101A
s_202329627,111202C
s_202329628,111102B
s_202329629,112103C
s_202329630,111202B
s_202329631,113101A
s_202329633,112202C
s_202329634,111201B
s_202329636,112202C
s_202329637,113103C
s_202329638,113103C
s_202329639,113102C
s_202329640,113101A
s_202329641,111103A
s_202329642,111102A
s_202329643,112202C
s_202329644,113103A
s_202329645,111102C
s_202329646,113103C
s_202329647,111103C
s_202329648,111201B
s_202329649,112102C
s_202329650,111201B
s_202329651,113103A
s_202329652,111101C
s_202329653,112201B
s_202329654,113202B
s_202329655,111201A
s_202329656,111102C
s_202329657,113201C
s_202329658,111202C
s_202329659,111103A
s_202329661,113201C
s_202329664,113102C
s_202329665,113201A
s_202329666,111201B
s_202329668,111202A
s_202329669,113102B
s_202329670,113202A
s_202329671,111103A
s_202329672,111102C
s_202329673,113102B
s_202329674,112101C
s_202329675,113202C
s_202329676,111203C
s_202329678,111101A
s_202329679,112101C
s_202329680,113201C
s_202329681,111203A
s_202329682,112103C
s_202329683,112103A
s_202329684,113201C
s_202329685,113203C
s_202329686,111203C
s_202329688,112202B
s_202329689,111202C
s_202329690,113201C
s_202329691,112203C
s_202329692,111102B
s_202329693,113201B
s_202329694,111201A
s_202329695,113102A
s_202329696,113101A
s_202329697,113201B
s_202329698,113202A
s_202329699,111102C
s_202329700,111203C
s_202329702,111103A
s_202329703,111203C
s_202329704,113102A
s_202329705,111203A
s_202329706,111102A
s_202329707,112101A
s_202329708,112201C
s_202329709,111101C
s_202329710,111203C
s_202329712,111101A
s_202329713,113101B
s_202329714,111101B
s_202329715,113102A
s_202329716,112202C
s_202329717,111201C
s_202329718,112102C
s_202329719,112103C
s_202329720,113201C
s_202329721,112201B
s_202329722,111201B
s_202329724,112203C
s_202329725,111202C
s_202329726,111103A
s_202329727,113103C
s_202329728,111202B
s_202329729,111101B
s_202329730,111201C
s_202329731,112203C
s_202329732,111103C
s_202329733,111203C
s_202329734,113203A
s_202329736,112102A
s_202329737,112102B
s_202329738,112103C
s_202329739,112203A
s_202329740,112102B
s_202329741,112103A
s_202329742,113203A
s_202329743,113202C
s_202329744,111103C
s_202329745,112101C
s_202329746,111201C
s_202329747,111103A
s_202329748,113202A
s_202329750,113103C
s_202329751,111201C
s_202329752,111202C
s_202329753,111101B
s_202329754,112103A
s_202329755,111203C
s_202329756,113203A
s_202329757,112201A
s_202329758,112103C
s_202329759,111101A
s_202329760,112103C
s_202329761,113102B
s_202329762,111202A
s_202329763,113102C
s_202329764,111103A
s_202329765,111103A
s_202329766,111201C
s_202329767,113103C
s_202329768,111102B
s_202329769,111102A
s_202329770,112101A
s_202329771,111203A
s_202329772,112101B
s_202329773,113201A
s_202329774,113103C
s_202329775,112103A
s_202329776,111101A
s_202329777,113102B
s_202329778,113102C
s_202329779,112101B
s_202329780,113103C
s_202329781,112203C
s_202329783,112103C
s_202329784,112101C
s_202329785,113103A
s_202329786,112103C
s_202329787,112101B
s_202329788,111103C
